"","ensembl_gene_id_version","external_gene_name","ensembl_gene_id"
"50637","ENSG00000267342.1","","ENSG00000267342"
"50638","ENSG00000267344.1","","ENSG00000267344"
"50639","ENSG00000267349.1","","ENSG00000267349"
"50640","ENSG00000267352.1","SH3GL1P3","ENSG00000267352"
"50641","ENSG00000267354.1","","ENSG00000267354"
"50642","ENSG00000267355.2","RPL9P29","ENSG00000267355"
"50643","ENSG00000267356.1","","ENSG00000267356"
"50644","ENSG00000267359.1","","ENSG00000267359"
"50645","ENSG00000267361.1","SEC24AP1","ENSG00000267361"
"50646","ENSG00000267364.4","","ENSG00000267364"
"50647","ENSG00000267365.2","KCNJ2-AS1","ENSG00000267365"
"50648","ENSG00000267366.1","","ENSG00000267366"
"50649","ENSG00000267369.1","TAF5LP1","ENSG00000267369"
"50650","ENSG00000267371.1","","ENSG00000267371"
"50651","ENSG00000267372.2","","ENSG00000267372"
"50652","ENSG00000267374.3","MIR924HG","ENSG00000267374"
"50653","ENSG00000267376.1","ATP5MGP6","ENSG00000267376"
"50654","ENSG00000267382.2","GAD3P","ENSG00000267382"
"50655","ENSG00000267384.3","SMCO4P1","ENSG00000267384"
"50656","ENSG00000267385.1","","ENSG00000267385"
"50657","ENSG00000267390.3","KDSR-DT","ENSG00000267390"
"50658","ENSG00000267391.7","MIR122HG","ENSG00000267391"
"50659","ENSG00000267393.1","","ENSG00000267393"
"50660","ENSG00000267394.2","ATXN7L3-AS1","ENSG00000267394"
"50661","ENSG00000267396.2","","ENSG00000267396"
"50662","ENSG00000267397.1","","ENSG00000267397"
"50663","ENSG00000267398.1","","ENSG00000267398"
"50664","ENSG00000267399.1","","ENSG00000267399"
"50665","ENSG00000267400.1","","ENSG00000267400"
"50666","ENSG00000267401.2","","ENSG00000267401"
"50667","ENSG00000267402.1","TCF4-AS2","ENSG00000267402"
"50668","ENSG00000267404.1","","ENSG00000267404"
"50669","ENSG00000267405.1","","ENSG00000267405"
"50670","ENSG00000267408.1","","ENSG00000267408"
"50671","ENSG00000267409.1","","ENSG00000267409"
"50672","ENSG00000267412.1","","ENSG00000267412"
"50673","ENSG00000267413.1","LINC01901","ENSG00000267413"
"50674","ENSG00000267414.1","SETBP1-DT","ENSG00000267414"
"50675","ENSG00000267415.1","","ENSG00000267415"
"50676","ENSG00000267416.2","HEATR6-DT","ENSG00000267416"
"50677","ENSG00000267420.1","","ENSG00000267420"
"50678","ENSG00000267425.1","LINC01928","ENSG00000267425"
"50679","ENSG00000267426.5","","ENSG00000267426"
"50680","ENSG00000267428.2","DYNAPP2","ENSG00000267428"
"50681","ENSG00000267430.1","","ENSG00000267430"
"50682","ENSG00000267432.6","DNAH17-AS1","ENSG00000267432"
"50683","ENSG00000267436.1","MFSD12-AS1","ENSG00000267436"
"50684","ENSG00000267440.2","LINC02594","ENSG00000267440"
"50685","ENSG00000267441.1","","ENSG00000267441"
"50686","ENSG00000267443.2","","ENSG00000267443"
"50687","ENSG00000267444.1","SMUG1P1","ENSG00000267444"
"50688","ENSG00000267446.1","","ENSG00000267446"
"50689","ENSG00000267448.6","","ENSG00000267448"
"50690","ENSG00000267449.1","","ENSG00000267449"
"50691","ENSG00000267452.3","LINC02073","ENSG00000267452"
"50692","ENSG00000267455.1","","ENSG00000267455"
"50693","ENSG00000267456.2","","ENSG00000267456"
"50694","ENSG00000267457.1","","ENSG00000267457"
"50695","ENSG00000267461.1","","ENSG00000267461"
"50696","ENSG00000267462.1","","ENSG00000267462"
"50697","ENSG00000267463.1","UBE2V2P2","ENSG00000267463"
"50698","ENSG00000267466.1","","ENSG00000267466"
"50699","ENSG00000267469.1","","ENSG00000267469"
"50700","ENSG00000267471.1","","ENSG00000267471"
"50701","ENSG00000267472.1","ARHGAP27P2","ENSG00000267472"
"50702","ENSG00000267476.1","","ENSG00000267476"
"50703","ENSG00000267478.1","","ENSG00000267478"
"50704","ENSG00000267480.1","LINC02979","ENSG00000267480"
"50705","ENSG00000267482.1","","ENSG00000267482"
"50706","ENSG00000267484.1","","ENSG00000267484"
"50707","ENSG00000267486.1","GLUD1P4","ENSG00000267486"
"50708","ENSG00000267487.1","","ENSG00000267487"
"50709","ENSG00000267491.1","","ENSG00000267491"
"50710","ENSG00000267492.1","","ENSG00000267492"
"50711","ENSG00000267493.4","CIRBP-AS1","ENSG00000267493"
"50712","ENSG00000267496.4","FAM215A","ENSG00000267496"
"50713","ENSG00000267497.1","NFE2L3P1","ENSG00000267497"
"50714","ENSG00000267501.1","","ENSG00000267501"
"50715","ENSG00000267503.1","","ENSG00000267503"
"50716","ENSG00000267504.1","","ENSG00000267504"
"50717","ENSG00000267505.1","","ENSG00000267505"
"50718","ENSG00000267506.7","","ENSG00000267506"
"50719","ENSG00000267511.1","ADAD1P2","ENSG00000267511"
"50720","ENSG00000267513.3","HMGN1P31","ENSG00000267513"
"50721","ENSG00000267515.1","","ENSG00000267515"
"50722","ENSG00000267518.1","","ENSG00000267518"
"50723","ENSG00000267521.1","","ENSG00000267521"
"50724","ENSG00000267524.1","RPSAP57","ENSG00000267524"
"50725","ENSG00000267526.1","","ENSG00000267526"
"50726","ENSG00000267529.3","","ENSG00000267529"
"50727","ENSG00000267530.5","LINC01836","ENSG00000267530"
"50728","ENSG00000267532.5","MIR497HG","ENSG00000267532"
"50729","ENSG00000267533.1","","ENSG00000267533"
"50730","ENSG00000267535.2","LINC00868","ENSG00000267535"
"50731","ENSG00000267541.1","MTCO2P2","ENSG00000267541"
"50732","ENSG00000267543.1","","ENSG00000267543"
"50733","ENSG00000267546.2","","ENSG00000267546"
"50734","ENSG00000267547.1","","ENSG00000267547"
"50735","ENSG00000267550.1","PTPRS-AS1","ENSG00000267550"
"50736","ENSG00000267551.3","GNA15-DT","ENSG00000267551"
"50737","ENSG00000267554.1","","ENSG00000267554"
"50738","ENSG00000267558.2","","ENSG00000267558"
"50739","ENSG00000267560.1","","ENSG00000267560"
"50740","ENSG00000267563.1","","ENSG00000267563"
"50741","ENSG00000267564.1","","ENSG00000267564"
"50742","ENSG00000267568.6","","ENSG00000267568"
"50743","ENSG00000267570.1","STK25P1","ENSG00000267570"
"50744","ENSG00000267571.1","","ENSG00000267571"
"50745","ENSG00000267573.1","KRT8P5","ENSG00000267573"
"50746","ENSG00000267579.1","","ENSG00000267579"
"50747","ENSG00000267583.5","ZNF24TR","ENSG00000267583"
"50748","ENSG00000267585.1","","ENSG00000267585"
"50749","ENSG00000267586.7","LINC00907","ENSG00000267586"
"50750","ENSG00000267587.1","","ENSG00000267587"
"50751","ENSG00000267589.1","","ENSG00000267589"
"50752","ENSG00000267591.1","","ENSG00000267591"
"50753","ENSG00000267592.1","","ENSG00000267592"
"50754","ENSG00000267593.2","LINC01926","ENSG00000267593"
"50755","ENSG00000267595.1","BRCA1P1","ENSG00000267595"
"50756","ENSG00000267597.1","RPIAP1","ENSG00000267597"
"50757","ENSG00000267601.1","","ENSG00000267601"
"50758","ENSG00000267603.1","LINC01028","ENSG00000267603"
"50759","ENSG00000267604.1","","ENSG00000267604"
"50760","ENSG00000267615.1","","ENSG00000267615"
"50761","ENSG00000267618.5","","ENSG00000267618"
"50762","ENSG00000267620.1","","ENSG00000267620"
"50763","ENSG00000267624.1","","ENSG00000267624"
"50764","ENSG00000267625.1","","ENSG00000267625"
"50765","ENSG00000267627.5","","ENSG00000267627"
"50766","ENSG00000267628.1","","ENSG00000267628"
"50767","ENSG00000267632.1","","ENSG00000267632"
"50768","ENSG00000267634.1","RPL7L1P5","ENSG00000267634"
"50769","ENSG00000267638.1","","ENSG00000267638"
"50770","ENSG00000267642.1","ASXL3-DT","ENSG00000267642"
"50771","ENSG00000267643.1","","ENSG00000267643"
"50772","ENSG00000267644.1","","ENSG00000267644"
"50773","ENSG00000267647.1","MAP1LC3P","ENSG00000267647"
"50774","ENSG00000267648.1","","ENSG00000267648"
"50775","ENSG00000267651.1","","ENSG00000267651"
"50776","ENSG00000267652.1","NPM1P1","ENSG00000267652"
"50777","ENSG00000267653.1","","ENSG00000267653"
"50778","ENSG00000267655.1","","ENSG00000267655"
"50779","ENSG00000267656.1","","ENSG00000267656"
"50780","ENSG00000267658.1","RAB5C-AS1","ENSG00000267658"
"50781","ENSG00000267659.5","LINC01482","ENSG00000267659"
"50782","ENSG00000267661.1","","ENSG00000267661"
"50783","ENSG00000267663.1","PPIAP56","ENSG00000267663"
"50784","ENSG00000267664.1","RPL17P45","ENSG00000267664"
"50785","ENSG00000267665.3","","ENSG00000267665"
"50786","ENSG00000267666.2","","ENSG00000267666"
"50787","ENSG00000267674.1","","ENSG00000267674"
"50788","ENSG00000267675.1","","ENSG00000267675"
"50789","ENSG00000267676.1","THA1P","ENSG00000267676"
"50790","ENSG00000267677.1","","ENSG00000267677"
"50791","ENSG00000267678.1","","ENSG00000267678"
"50792","ENSG00000267679.1","EIF5AP2","ENSG00000267679"
"50793","ENSG00000267681.1","","ENSG00000267681"
"50794","ENSG00000267686.2","","ENSG00000267686"
"50795","ENSG00000267687.1","","ENSG00000267687"
"50796","ENSG00000267688.1","","ENSG00000267688"
"50797","ENSG00000267690.1","LDLRAD4-AS1","ENSG00000267690"
"50798","ENSG00000267691.1","SHC1P2","ENSG00000267691"
"50799","ENSG00000267694.1","","ENSG00000267694"
"50800","ENSG00000267695.1","","ENSG00000267695"
"50801","ENSG00000267699.2","","ENSG00000267699"
"50802","ENSG00000267704.1","FRG2LP","ENSG00000267704"
"50803","ENSG00000267705.1","","ENSG00000267705"
"50804","ENSG00000267707.2","","ENSG00000267707"
"50805","ENSG00000267708.1","RDM1P3","ENSG00000267708"
"50806","ENSG00000267709.1","","ENSG00000267709"
"50807","ENSG00000267711.1","","ENSG00000267711"
"50808","ENSG00000267712.6","LINC01539","ENSG00000267712"
"50809","ENSG00000267713.1","","ENSG00000267713"
"50810","ENSG00000267716.1","","ENSG00000267716"
"50811","ENSG00000267717.1","SRSF10P1","ENSG00000267717"
"50812","ENSG00000267719.1","LINC02078","ENSG00000267719"
"50813","ENSG00000267722.1","","ENSG00000267722"
"50814","ENSG00000267724.1","","ENSG00000267724"
"50815","ENSG00000267726.1","LINC02565","ENSG00000267726"
"50816","ENSG00000267729.1","","ENSG00000267729"
"50817","ENSG00000267731.1","","ENSG00000267731"
"50818","ENSG00000267732.2","","ENSG00000267732"
"50819","ENSG00000267736.2","HMGB2P1","ENSG00000267736"
"50820","ENSG00000267737.1","","ENSG00000267737"
"50821","ENSG00000267740.5","","ENSG00000267740"
"50822","ENSG00000267742.1","SINHCAFP2","ENSG00000267742"
"50823","ENSG00000267743.5","","ENSG00000267743"
"50824","ENSG00000267744.1","SPICP2","ENSG00000267744"
"50825","ENSG00000267745.1","","ENSG00000267745"
"50826","ENSG00000267746.1","","ENSG00000267746"
"50827","ENSG00000267749.1","","ENSG00000267749"
"50828","ENSG00000267750.6","RUNDC3A-AS1","ENSG00000267750"
"50829","ENSG00000267751.6","BSG-AS1","ENSG00000267751"
"50830","ENSG00000267752.1","RPS10P27","ENSG00000267752"
"50831","ENSG00000267755.1","","ENSG00000267755"
"50832","ENSG00000267756.1","","ENSG00000267756"
"50833","ENSG00000267758.1","","ENSG00000267758"
"50834","ENSG00000267761.3","MIR4527HG","ENSG00000267761"
"50835","ENSG00000267762.1","","ENSG00000267762"
"50836","ENSG00000267764.1","","ENSG00000267764"
"50837","ENSG00000267765.1","","ENSG00000267765"
"50838","ENSG00000267766.1","","ENSG00000267766"
"50839","ENSG00000267769.1","","ENSG00000267769"
"50840","ENSG00000267770.1","","ENSG00000267770"
"50841","ENSG00000267772.1","LINC01999","ENSG00000267772"
"50842","ENSG00000267773.1","","ENSG00000267773"
"50843","ENSG00000267774.2","","ENSG00000267774"
"50844","ENSG00000267778.1","CBARP-DT","ENSG00000267778"
"50845","ENSG00000267780.2","","ENSG00000267780"
"50846","ENSG00000267782.1","","ENSG00000267782"
"50847","ENSG00000267787.7","","ENSG00000267787"
"50848","ENSG00000267788.1","","ENSG00000267788"
"50849","ENSG00000267789.1","","ENSG00000267789"
"50850","ENSG00000267790.1","LINC01987","ENSG00000267790"
"50851","ENSG00000267792.1","WBP1LP11","ENSG00000267792"
"50852","ENSG00000267794.1","","ENSG00000267794"
"50853","ENSG00000267797.1","NRBF2P1","ENSG00000267797"
"50854","ENSG00000267800.1","","ENSG00000267800"
"50855","ENSG00000267801.1","","ENSG00000267801"
"50856","ENSG00000267852.1","ARHGEF18-AS1","ENSG00000267852"
"50857","ENSG00000267938.1","EIF1P6","ENSG00000267938"
"50858","ENSG00000267980.1","","ENSG00000267980"
"50859","ENSG00000268191.1","","ENSG00000268191"
"50860","ENSG00000268203.1","","ENSG00000268203"
"50861","ENSG00000268536.2","","ENSG00000268536"
"50862","ENSG00000268565.1","","ENSG00000268565"
"50863","ENSG00000268566.6","","ENSG00000268566"
"50864","ENSG00000268573.1","","ENSG00000268573"
"50865","ENSG00000268670.1","","ENSG00000268670"
"50866","ENSG00000268742.1","","ENSG00000268742"
"50867","ENSG00000268758.8","ADGRE4P","ENSG00000268758"
"50868","ENSG00000268785.1","RPL7P50","ENSG00000268785"
"50869","ENSG00000268798.1","","ENSG00000268798"
"50870","ENSG00000268845.1","","ENSG00000268845"
"50871","ENSG00000268873.1","","ENSG00000268873"
"50872","ENSG00000269318.1","","ENSG00000269318"
"50873","ENSG00000269365.2","","ENSG00000269365"
"50874","ENSG00000269385.1","","ENSG00000269385"
"50875","ENSG00000269425.1","","ENSG00000269425"
"50876","ENSG00000269444.1","","ENSG00000269444"
"50877","ENSG00000269546.1","CLIC4P2","ENSG00000269546"
"50878","ENSG00000269604.1","","ENSG00000269604"
"50879","ENSG00000269680.1","","ENSG00000269680"
"50880","ENSG00000269761.1","","ENSG00000269761"
"50881","ENSG00000269802.1","","ENSG00000269802"
"50882","ENSG00000269807.1","","ENSG00000269807"
"50883","ENSG00000269947.1","","ENSG00000269947"
"50884","ENSG00000269989.1","","ENSG00000269989"
"50885","ENSG00000270091.1","","ENSG00000270091"
"50886","ENSG00000270112.5","ST8SIA5-DT","ENSG00000270112"
"50887","ENSG00000270240.2","","ENSG00000270240"
"50888","ENSG00000270264.1","NDUFB8P2","ENSG00000270264"
"50889","ENSG00000270324.1","","ENSG00000270324"
"50890","ENSG00000270379.6","HEATR9","ENSG00000270379"
"50891","ENSG00000270469.1","","ENSG00000270469"
"50892","ENSG00000270553.1","","ENSG00000270553"
"50893","ENSG00000270587.1","FAM136DP","ENSG00000270587"
"50894","ENSG00000270606.1","PPIAP52","ENSG00000270606"
"50895","ENSG00000270647.7","TAF15","ENSG00000270647"
"50896","ENSG00000270714.1","MICOS10P2","ENSG00000270714"
"50897","ENSG00000270765.7","GAS2L2","ENSG00000270765"
"50898","ENSG00000270781.1","","ENSG00000270781"
"50899","ENSG00000270806.2","C17orf50","ENSG00000270806"
"50900","ENSG00000270829.1","","ENSG00000270829"
"50901","ENSG00000270855.1","ATP7BP1","ENSG00000270855"
"50902","ENSG00000270870.1","","ENSG00000270870"
"50903","ENSG00000270871.1","","ENSG00000270871"
"50904","ENSG00000270885.2","RASL10B","ENSG00000270885"
"50905","ENSG00000270894.1","","ENSG00000270894"
"50906","ENSG00000270993.1","","ENSG00000270993"
"50907","ENSG00000271002.1","","ENSG00000271002"
"50908","ENSG00000271013.1","LRRC37A9P","ENSG00000271013"
"50909","ENSG00000271029.1","","ENSG00000271029"
"50910","ENSG00000271063.1","SNRPGP17","ENSG00000271063"
"50911","ENSG00000271101.1","","ENSG00000271101"
"50912","ENSG00000271222.1","","ENSG00000271222"
"50913","ENSG00000271238.1","","ENSG00000271238"
"50914","ENSG00000271239.1","","ENSG00000271239"
"50915","ENSG00000271268.1","","ENSG00000271268"
"50916","ENSG00000271313.1","","ENSG00000271313"
"50917","ENSG00000271340.1","","ENSG00000271340"
"50918","ENSG00000271392.1","","ENSG00000271392"
"50919","ENSG00000271394.1","7SK","ENSG00000271394"
"50920","ENSG00000271447.6","MMP28","ENSG00000271447"
"50921","ENSG00000271587.1","","ENSG00000271587"
"50922","ENSG00000271605.6","MILR1","ENSG00000271605"
"50923","ENSG00000271626.1","H3P42","ENSG00000271626"
"50924","ENSG00000271702.1","","ENSG00000271702"
"50925","ENSG00000271749.1","","ENSG00000271749"
"50926","ENSG00000271779.1","","ENSG00000271779"
"50927","ENSG00000271851.1","","ENSG00000271851"
"50928","ENSG00000271900.1","","ENSG00000271900"
"50929","ENSG00000271919.1","","ENSG00000271919"
"50930","ENSG00000271974.1","RDM1P4","ENSG00000271974"
"50931","ENSG00000271982.1","SNORD58B","ENSG00000271982"
"50932","ENSG00000272006.1","","ENSG00000272006"
"50933","ENSG00000272134.1","","ENSG00000272134"
"50934","ENSG00000272164.1","","ENSG00000272164"
"50935","ENSG00000272220.1","","ENSG00000272220"
"50936","ENSG00000272346.2","","ENSG00000272346"
"50937","ENSG00000272380.1","MIR3976","ENSG00000272380"
"50938","ENSG00000272383.1","","ENSG00000272383"
"50939","ENSG00000272386.1","","ENSG00000272386"
"50940","ENSG00000272400.1","","ENSG00000272400"
"50941","ENSG00000272461.1","","ENSG00000272461"
"50942","ENSG00000272473.2","","ENSG00000272473"
"50943","ENSG00000272625.1","","ENSG00000272625"
"50944","ENSG00000272688.2","","ENSG00000272688"
"50945","ENSG00000272703.1","","ENSG00000272703"
"50946","ENSG00000272736.5","","ENSG00000272736"
"50947","ENSG00000272763.1","LINC03057","ENSG00000272763"
"50948","ENSG00000272770.1","","ENSG00000272770"
"50949","ENSG00000272788.1","","ENSG00000272788"
"50950","ENSG00000272799.1","","ENSG00000272799"
"50951","ENSG00000272815.1","","ENSG00000272815"
"50952","ENSG00000272884.1","","ENSG00000272884"
"50953","ENSG00000272911.1","","ENSG00000272911"
"50954","ENSG00000272920.1","hsa-mir-1253","ENSG00000272920"
"50955","ENSG00000272975.1","MYHAS","ENSG00000272975"
"50956","ENSG00000273018.7","FAM106A","ENSG00000273018"
"50957","ENSG00000273098.3","","ENSG00000273098"
"50958","ENSG00000273119.1","","ENSG00000273119"
"50959","ENSG00000273141.1","","ENSG00000273141"
"50960","ENSG00000273171.1","","ENSG00000273171"
"50961","ENSG00000273232.1","","ENSG00000273232"
"50962","ENSG00000273284.1","","ENSG00000273284"
"50963","ENSG00000273321.1","","ENSG00000273321"
"50964","ENSG00000273335.1","","ENSG00000273335"
"50965","ENSG00000273348.1","","ENSG00000273348"
"50966","ENSG00000273355.2","","ENSG00000273355"
"50967","ENSG00000273368.1","","ENSG00000273368"
"50968","ENSG00000273388.1","","ENSG00000273388"
"50969","ENSG00000273500.1","MIR6129","ENSG00000273500"
"50970","ENSG00000273513.2","TBC1D3K","ENSG00000273513"
"50971","ENSG00000273524.1","Metazoa_SRP","ENSG00000273524"
"50972","ENSG00000273559.5","CWC25","ENSG00000273559"
"50973","ENSG00000273584.1","","ENSG00000273584"
"50974","ENSG00000273604.2","EPOP","ENSG00000273604"
"50975","ENSG00000273606.1","MIR6776","ENSG00000273606"
"50976","ENSG00000273609.1","","ENSG00000273609"
"50977","ENSG00000273611.5","ZNHIT3","ENSG00000273611"
"50978","ENSG00000273627.1","MIR4726","ENSG00000273627"
"50979","ENSG00000273650.1","","ENSG00000273650"
"50980","ENSG00000273664.1","","ENSG00000273664"
"50981","ENSG00000273669.1","","ENSG00000273669"
"50982","ENSG00000273687.1","","ENSG00000273687"
"50983","ENSG00000273702.1","","ENSG00000273702"
"50984","ENSG00000273706.5","LHX1","ENSG00000273706"
"50985","ENSG00000273709.1","U2","ENSG00000273709"
"50986","ENSG00000273732.1","VN1R74P","ENSG00000273732"
"50987","ENSG00000273734.1","","ENSG00000273734"
"50988","ENSG00000273736.2","","ENSG00000273736"
"50989","ENSG00000273750.1","","ENSG00000273750"
"50990","ENSG00000273758.1","MIR6790","ENSG00000273758"
"50991","ENSG00000273762.1","VN1R76P","ENSG00000273762"
"50992","ENSG00000273816.1","","ENSG00000273816"
"50993","ENSG00000273948.1","","ENSG00000273948"
"50994","ENSG00000273965.1","","ENSG00000273965"
"50995","ENSG00000273982.1","","ENSG00000273982"
"50996","ENSG00000274051.1","","ENSG00000274051"
"50997","ENSG00000274054.1","MIR4727","ENSG00000274054"
"50998","ENSG00000274062.1","U2","ENSG00000274062"
"50999","ENSG00000274091.1","SNORD1C","ENSG00000274091"
"51000","ENSG00000274111.1","MIR6777","ENSG00000274111"
"51001","ENSG00000274114.3","ALOX15P1","ENSG00000274114"
"51002","ENSG00000274164.1","RNA5SP439","ENSG00000274164"
"51003","ENSG00000274177.1","","ENSG00000274177"
"51004","ENSG00000274180.1","NATD1","ENSG00000274180"
"51005","ENSG00000274184.1","","ENSG00000274184"
"51006","ENSG00000274198.1","","ENSG00000274198"
"51007","ENSG00000274211.6","SOCS7","ENSG00000274211"
"51008","ENSG00000274213.2","","ENSG00000274213"
"51009","ENSG00000274214.1","","ENSG00000274214"
"51010","ENSG00000274226.6","TBC1D3H","ENSG00000274226"
"51011","ENSG00000274244.1","","ENSG00000274244"
"51012","ENSG00000274275.1","","ENSG00000274275"
"51013","ENSG00000274284.1","Y_RNA","ENSG00000274284"
"51014","ENSG00000274300.1","MIR6864","ENSG00000274300"
